"source_key","osm_type","osm_id","source_version","source_timestamp","scope","categories","source_geometry_types","selected_geometry_family","name","primary_tag","height","building_levels","derived_world_status","derived_object_key","notes","tags_json"
"w95934092","way","95934092","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1318"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w95934093","way","95934093","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1432"",""addr:street"":""Halibut Court"",""building"":""yes"",""height"":""6""}"
"w95934096","way","95934096","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1412"",""addr:street"":""Flounder Court"",""building"":""yes"",""height"":""6""}"
"w95934097","way","95934097","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1404"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934098","way","95934098","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1435"",""addr:street"":""Halibut Court"",""building"":""yes"",""height"":""6""}"
"w95934099","way","95934099","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1433"",""addr:street"":""Halibut Court"",""building"":""yes"",""height"":""6""}"
"w95934100","way","95934100","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1430"",""addr:street"":""Halibut Court"",""building"":""apartments"",""height"":""6""}"
"w95934101","way","95934101","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1409"",""addr:street"":""Flounder Court"",""building"":""yes"",""height"":""6""}"
"w95934102","way","95934102","5","2018-01-22T18:56:10Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1306"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w95934103","way","95934103","5","2018-08-12T03:45:07Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1307"",""building"":""apartments"",""height"":""6""}"
"w95934104","way","95934104","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1403"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934105","way","95934105","5","2018-08-12T13:53:19Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1441"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w95934106","way","95934106","6","2018-08-12T03:45:35Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1305"",""addr:street"":""Gateview Avenue"",""building"":""apartments"",""height"":""6""}"
"w95934107","way","95934107","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1420"",""addr:street"":""Striped Bass Street"",""building"":""yes"",""height"":""6""}"
"w95934108","way","95934108","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1405"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934110","way","95934110","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1411"",""addr:street"":""Flounder Court"",""building"":""yes"",""height"":""6""}"
"w95934112","way","95934112","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1418"",""addr:street"":""Striped Bass Street"",""building"":""yes"",""height"":""6""}"
"w95934113","way","95934113","5","2018-08-12T13:53:27Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1437"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w95934115","way","95934115","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1413"",""addr:street"":""Flounder Court"",""building"":""yes"",""height"":""6""}"
"w95934116","way","95934116","7","2022-03-25T17:46:52Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""905F"",""addr:postcode"":""94130"",""addr:street"":""Avenue B"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w95934117","way","95934117","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1444"",""addr:street"":""Croaker Court"",""building"":""apartments"",""height"":""6""}"
"w95934118","way","95934118","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1419"",""addr:street"":""Striped Bass Street"",""building"":""yes"",""height"":""6""}"
"w95934119","way","95934119","5","2026-04-23T18:34:33Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","","not_started","","","{""addr:housenumber"":""148"",""addr:street"":""12th Street"",""building"":""yes"",""height"":""5""}"
"w95934120","way","95934120","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1449"",""addr:street"":""Croaker Court"",""building"":""yes"",""height"":""6""}"
"w95934121","way","95934121","5","2018-08-12T13:53:10Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1445"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w95934122","way","95934122","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1434"",""addr:street"":""Halibut Court"",""building"":""yes"",""height"":""6""}"
"w95934123","way","95934123","5","2018-01-22T18:56:12Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1308"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w95934124","way","95934124","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1410"",""addr:street"":""Flounder Court"",""building"":""yes"",""height"":""6""}"
"w95934125","way","95934125","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","6","2","not_started","","","{""addr:housenumber"":""1317"",""addr:street"":""Gateview Avenue"",""building"":""abandoned"",""building:levels"":""2"",""height"":""6""}"
"w95934126","way","95934126","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1400"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934128","way","95934128","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1406"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934129","way","95934129","4","2018-01-22T18:56:12Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","2","not_started","","","{""addr:housenumber"":""1440"",""addr:street"":""Chinook Court"",""building"":""yes"",""building:levels"":""2"",""height"":""6""}"
"w95934130","way","95934130","3","2018-01-22T18:56:12Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""building"":""yes"",""height"":""6""}"
"w95934131","way","95934131","4","2018-01-22T18:56:12Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","2","not_started","","","{""addr:housenumber"":""1438"",""addr:street"":""Chinook Court"",""building"":""yes"",""building:levels"":""2"",""height"":""6""}"
"w95934132","way","95934132","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1314"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w95934135","way","95934135","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1431"",""addr:street"":""Halibut Court"",""building"":""yes"",""height"":""6""}"
"w95934136","way","95934136","6","2018-08-12T03:45:25Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1301"",""addr:street"":""Gateview Avenue"",""building"":""apartments"",""height"":""6""}"
"w95934137","way","95934137","5","2018-08-12T13:53:31Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1436"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w95934139","way","95934139","6","2018-08-12T03:45:30Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1303"",""addr:street"":""Gateview Avenue"",""building"":""apartments"",""height"":""6""}"
"w95934140","way","95934140","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1408"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934142","way","95934142","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1402"",""addr:street"":""Sturgeon Street"",""building"":""yes"",""height"":""6""}"
"w95934143","way","95934143","5","2018-08-12T13:53:13Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1443"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w95934144","way","95934144","5","2018-08-12T13:53:23Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","2","not_started","","","{""addr:housenumber"":""1439"",""addr:street"":""Chinook Court"",""building"":""apartments"",""building:levels"":""2"",""height"":""6""}"
"w96215645","way","96215645","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1122"",""addr:street"":""Reeves Court"",""building"":""yes"",""height"":""6""}"
"w96215646","way","96215646","6","2018-01-25T19:29:04Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1230"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215648","way","96215648","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1316"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215649","way","96215649","5","2018-01-25T19:29:04Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1212"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215651","way","96215651","5","2018-01-25T19:29:04Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1202"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215652","way","96215652","5","2018-01-25T19:29:05Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1220"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215653","way","96215653","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1227"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215655","way","96215655","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1312"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215656","way","96215656","5","2018-01-25T19:29:05Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1224"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215657","way","96215657","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=apartments","6","","not_started","","","{""addr:housenumber"":""1307"",""addr:street"":""Gateview Avenue"",""building"":""apartments"",""height"":""6""}"
"w96215658","way","96215658","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1239"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215659","way","96215659","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1234"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215660","way","96215660","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1225"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215661","way","96215661","5","2018-01-22T18:57:18Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1222"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215662","way","96215662","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1139"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215666","way","96215666","5","2018-01-25T19:29:06Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1215"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215667","way","96215667","5","2018-01-25T19:29:06Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1248/1395"",""addr:street"":""Gateview Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215668","way","96215668","6","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","6","2","not_started","","","{""addr:housenumber"":""1236"",""addr:street"":""Northpoint Drive"",""building"":""abandoned"",""building:levels"":""2"",""height"":""6""}"
"w96215669","way","96215669","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1238"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215670","way","96215670","5","2018-01-25T19:29:06Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1246/1397"",""addr:street"":""Gateview Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215671","way","96215671","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1244"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215672","way","96215672","5","2018-01-22T18:57:18Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1201"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215673","way","96215673","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1232"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215674","way","96215674","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1241"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215676","way","96215676","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1143"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215677","way","96215677","5","2018-01-25T19:29:07Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1206"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215678","way","96215678","5","2018-01-22T18:57:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1205"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215680","way","96215680","5","2018-01-25T19:29:07Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1219"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215682","way","96215682","5","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1221"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215685","way","96215685","5","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1226"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215688","way","96215688","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1240"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215690","way","96215690","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1141"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215691","way","96215691","5","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1204"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215693","way","96215693","5","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","7","2","not_started","","","{""addr:housenumber"":""1208"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""7""}"
"w96215694","way","96215694","5","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1251"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96215698","way","96215698","6","2018-01-25T19:29:08Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1228"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665883","way","96665883","3","2018-01-25T19:29:09Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","","not_started","","","{""building"":""yes"",""height"":""4""}"
"w96665884","way","96665884","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1145"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665885","way","96665885","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1118"",""addr:street"":""Hutchins Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665886","way","96665886","4","2018-01-22T18:56:14Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","2","not_started","","","{""addr:housenumber"":""1447"",""addr:street"":""Chinook Court"",""building"":""yes"",""building:levels"":""2"",""height"":""6""}"
"w96665887","way","96665887","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1115"",""addr:street"":""Keppler Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665889","way","96665889","3","2018-01-25T19:29:09Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","","not_started","","","{""building"":""yes"",""height"":""4""}"
"w96665890","way","96665890","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1111"",""addr:street"":""Keppler Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665892","way","96665892","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1137"",""addr:street"":""Mason Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665893","way","96665893","5","2018-01-25T19:29:09Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1210"",""addr:street"":""Mariner Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665897","way","96665897","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1112"",""addr:street"":""Hutchins Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665899","way","96665899","3","2018-01-25T19:29:09Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""building"":""yes"",""height"":""6""}"
"w96665900","way","96665900","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1442"",""addr:street"":""Chinook Court"",""building"":""yes"",""height"":""6""}"
"w96665902","way","96665902","3","2018-01-22T18:55:36Z","playable","building","LineString|MultiPolygon","area","","building=yes","4","","not_started","","","{""building"":""yes"",""height"":""4""}"
"w96665903","way","96665903","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1124"",""addr:street"":""Reeves Court"",""building"":""yes"",""height"":""6""}"
"w96665904","way","96665904","6","2021-03-29T07:50:30Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1237"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665906","way","96665906","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1147"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665907","way","96665907","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1129"",""addr:street"":""Mason Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665908","way","96665908","5","2018-01-22T18:57:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1203"",""addr:street"":""Bayside Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665909","way","96665909","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1149"",""addr:street"":""Ozbourn Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665910","way","96665910","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1110"",""addr:street"":""Hutchins Court"",""building"":""yes"",""height"":""6""}"
"w96665911","way","96665911","6","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","6","2","not_started","","","{""addr:housenumber"":""1229"",""addr:street"":""Northpoint Drive"",""building"":""abandoned"",""building:levels"":""2"",""height"":""6""}"
"w96665912","way","96665912","4","2018-01-22T18:56:14Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""901/1304"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665915","way","96665915","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1109"",""addr:street"":""Keppler Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665916","way","96665916","5","2020-05-26T19:59:19Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1242"",""addr:street"":""Northpoint Drive"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665918","way","96665918","6","2018-01-22T18:56:14Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1310"",""addr:street"":""Gateview Avenue"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665919","way","96665919","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1116"",""addr:street"":""Hutchins Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665920","way","96665920","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1131"",""addr:street"":""Mason Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665921","way","96665921","6","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","1113 Keppler Court","building=residential","6","2","not_started","","","{""addr:housenumber"":""1113"",""addr:street"":""Keppler Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6"",""name"":""1113 Keppler Court""}"
"w96665922","way","96665922","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1114"",""addr:street"":""Hutchins Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665923","way","96665923","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1120"",""addr:street"":""Reeves Court"",""building"":""yes"",""height"":""6""}"
"w96665924","way","96665924","6","2020-01-20T07:56:09Z","playable","building","LineString|MultiPolygon","area","","building=yes","","","not_started","","","{""building"":""yes""}"
"w96665925","way","96665925","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","6","2","not_started","","","{""access"":""no"",""addr:housenumber"":""1107"",""addr:street"":""Bigelow Court"",""building"":""abandoned"",""building:levels"":""2"",""height"":""6""}"
"w96665928","way","96665928","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","7","2","not_started","","","{""addr:housenumber"":""1117"",""addr:street"":""Keppler Court"",""building"":""residential"",""building:levels"":""2"",""height"":""7""}"
"w96665933","way","96665933","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1105"",""addr:street"":""Bigelow Court"",""building"":""yes"",""height"":""6""}"
"w96665935","way","96665935","5","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=residential","6","2","not_started","","","{""addr:housenumber"":""1135"",""addr:street"":""Mason Court"",""building"":""residential"",""building:levels"":""2"",""height"":""6""}"
"w96665936","way","96665936","4","2020-07-09T13:50:42Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""addr:housenumber"":""1128"",""addr:street"":""Reeves Court"",""building"":""yes"",""height"":""6""}"
